Date,^XAU,GOLD,KGC,NEM,^DJI,^GSPC
9/18/2015,0.004126201,-0.013157917,0.094674533,-0.01508122,-0.01740118,-0.016164166
9/21/2015,-0.025272233,-0.025185196,-0.064864867,-0.020612508,0.007666316,0.004565784
9/22/2015,-0.046585142,-0.07142854,-0.057803481,-0.062537526,-0.010885382,-0.012318429
9/23/2015,-0.013707693,-0.027823252,-0.01840489,-0.002565745,-0.003097283,-0.002048643
9/24/2015,0.073526087,0.104377084,0.068750008,0.079099709,-0.004826159,-0.003362984
9/25/2015,-0.012946313,0.001524425,-0.017543912,-0.011323035,0.006996319,-0.000465793
9/28/2015,-0.055849362,-0.047184161,-0.047619004,-0.034358028,-0.019171719,-0.02566609
9/29/2015,0.004705335,-0.007987251,0.043749958,-0.012484442,0.002952166,0.001232853
9/30/2015,0.031445135,0.024154605,0.029940163,0.015802782,0.014678074,0.019075556
10/1/2015,-0.022702686,-0.026729571,-0.023255861,-0.014312355,-0.000779285,0.001973884
10/2/2015,0.084513266,0.061389356,0.089285774,0.077651486,0.01231313,0.014315289
10/5/2015,0.046103596,0.042617919,0.109289576,0.051552495,0.018458823,0.018289841
10/6/2015,0.040951684,0.065693473,0.059113362,0.0222841,0.000820184,-0.003588236
10/7/2015,0.011240136,-0.008219235,0.004651158,0.032152596,0.007272081,0.008035634
10/8/2015,-0.006113339,-0.011049714,-0.013888875,-0.014783563,0.008187002,0.008818435
10/9/2015,0.044547984,0.062849203,0.05164314,0.014469478,0.001978812,0.000725111
10/12/2015,-0.037294792,-0.026281246,-0.089285735,-0.025356552,0.00277264,0.001275477
10/13/2015,0.002038936,0.006747664,0.024509781,-0.004336039,-0.002916715,-0.006825424
10/14/2015,0.068812381,0.096514781,0.086124437,0.059880154,-0.009199252,-0.004716274
10/15/2015,0.00311527,-0.002445044,-0.004405282,-0.008731386,0.01282146,0.014852774
10/16/2015,-0.033298833,-0.03799019,-0.04867252,-0.016062149,0.004329821,0.004570474
10/19/2015,-0.043548076,-0.036942671,-0.037209376,-0.023170118,0.000846212,0.000270546
10/20/2015,0.038253391,0.043650784,0.06280199,0.015633473,-0.000779412,-0.00142109
10/21/2015,-0.035765598,-0.048162186,-0.045454609,-0.022292997,-0.002816965,-0.005825415
10/22/2015,0.023112727,0.010652453,0.07142862,0.033116211,0.018670748,0.016627572
10/23/2015,0.025687737,0.021080348,0.035555522,0.027325199,0.009007812,0.011030345
10/26/2015,-0.031261072,-0.032258065,-0.025751049,-0.038363173,-0.001340105,-0.001913101
10/27/2015,0.000550033,0.006666692,0.004405282,-0.00159568,-0.002361742,-0.002554119
10/28/2015,-0.008796033,0.018543028,-0.048245569,0.020245027,0.011266993,0.011840033
10/29/2015,-0.034017381,0.016905086,-0.032258142,0.038642286,-0.001334049,-0.000449774
10/30/2015,-0.01531099,-0.016624055,-0.042857104,-0.02161892,-0.005196145,-0.004809877
11/2/2015,0.009135032,0.009102753,0.029850718,0.008735873,0.009353771,0.011873817
11/3/2015,-0.001348222,0.010309268,-0.009661827,-0.020886391,0.005013844,0.002728067
11/4/2015,-0.026229447,-0.034438772,-0.03414631,-0.010926071,-0.002822295,-0.003545367
11/5/2015,-0.044563278,-0.027741088,-0.050505062,-0.079431889,-0.000232286,-0.001132148
11/6/2015,-0.046227265,-0.042119557,-0.058510646,0.002285767,0.002625498,-0.000347621
11/9/2015,0.022603803,0.043971622,0.03389834,0.018243995,-0.010041669,-0.009822729
11/10/2015,-0.029117937,-0.021739174,-0.032786918,-0.022396501,0.001564,0.001510595
11/11/2015,0.005691732,0.011111167,0.016949137,0.01890045,-0.003152921,-0.003228086
11/12/2015,-0.015454922,0.037087908,-0.00555555,-0.025857278,-0.014356978,-0.013990376
11/13/2015,0.007296083,-0.001324534,0.022346414,0.009809583,-0.011624786,-0.011207365
11/16/2015,0.012071976,0.01193636,0.016393427,0.007428523,0.013787545,0.014903265
11/17/2015,-0.053784418,-0.083879467,-0.059139792,-0.042541125,0.000371231,-0.001339379
11/18/2015,0.042401981,0.034334801,0.04000003,0.044431282,0.014160505,0.016162452
11/19/2015,0.022867215,0.042876894,0.0274725,0.023823034,-0.000248639,-0.001123109
11/20/2015,-0.037618228,-0.046419086,-0.064171125,-0.020498557,0.005135162,0.003810196
11/23/2015,-0.007817786,-0.009735768,0,-0.006787378,-0.001746588,-0.001234861
11/24/2015,0.038946498,0.036516887,0.102857113,0.025056979,0.001096505,0.001221996
11/25/2015,-0.004117063,0,0,-0.005000008,6.74E-05,-0.000129132
11/27/2015,-0.022628393,-0.036585363,-0.025906712,-0.029034085,0,0.000593618
11/30/2015,0.027382088,0.032348807,0.021276576,0.058654427,-0.005247216,-0.004640997
12/1/2015,0.033369384,0.035422309,0.067708332,-0.001086391,0.009505104,0.010680573
12/2/2015,-0.024114023,-0.023684188,-0.029268265,-0.029363732,-0.008870015,-0.010995693
12/3/2015,0.013536683,0.020215646,0.010050242,0.049299672,-0.014214006,-0.014373527
12/4/2015,0.058935822,0.068692202,0.059701555,0.092365167,0.021167635,0.020525669
12/7/2015,-0.053053083,-0.049443769,-0.061032914,-0.034701814,-0.006562277,-0.006989503
12/8/2015,-0.017547527,-0.022106642,-0.035000026,-0.01873422,-0.009165544,-0.006489902
12/9/2015,0.015924206,0.027925537,0.015544089,0.011351973,-0.004308926,-0.007738985
12/10/2015,0.003389109,-0.00905565,-0.005102036,-0.008673473,0.004713458,0.002251387
12/11/2015,0.000844436,0.011749367,0.035897401,-0.0154401,-0.017612715,-0.019422767
12/14/2015,-0.059902977,-0.090322556,-0.074257415,-0.040773592,0.005982496,0.00475556
12/15/2015,0.002468042,0.007092158,0.010695177,0.002724754,0.009005392,0.010618561
12/16/2015,0.045210395,0.077464817,0.026455064,0.036956539,0.012792059,0.014514969
12/17/2015,-0.074732369,-0.092810461,-0.082474269,-0.077043989,-0.014268337,-0.015040521
12/18/2015,0.030779955,0.041786738,0.05617979,0.005678505,-0.020992937,-0.01779722
12/21/2015,0.017736886,0.033194989,0.010638288,-0.003387886,0.007184984,0.007778403
12/22/2015,0.000661786,0,0,0.008498562,0.00960202,0.008816736
12/23/2015,0.029761871,0.025435082,-0.005263153,0.019101133,0.010641154,0.012418068
12/24/2015,0.023549611,0.020887771,0.031746065,0.022050802,-0.002865453,-0.001598636
12/28/2015,-0.042459789,-0.037084393,-0.061538462,-0.033980638,-0.001361677,-0.00217856
12/29/2015,0.008082192,0.00796812,0.021857902,0.006700214,0.010994293,0.010629763
12/30/2015,-0.020585065,-0.028985542,-0.021390354,-0.014420423,-0.006608626,-0.007217229
12/31/2015,0.002212356,0.001356883,-0.005464476,0.012380377,-0.010159121,-0.009411913
1/4/2016,0.024282612,0.050135485,0.038461501,0.025013939,-0.015844441,-0.015303731
1/5/2016,-0.004741405,-0.012903214,-0.021164001,-0.001084623,0.00056684,0.002012226
1/6/2016,0.013642292,0.037908491,0.0108108,0.007600401,-0.014695226,-0.013115397
1/7/2016,0.035248829,0.102015105,0.069518714,0.016163855,-0.023210595,-0.023700443
1/8/2016,-0.028064396,-0.037714277,-0.064999998,-0.045068948,-0.010151896,-0.010838374
1/11/2016,-0.057749416,-0.032066562,-0.080213891,-0.055524708,0.003188467,0.000853272
1/12/2016,-0.034475046,-0.03067479,-0.034883756,0,0.00717443,0.007802799
1/13/2016,0.004667463,0.017721502,0.012048182,0.027630765,-0.022088016,-0.024965452
1/14/2016,-0.035540042,-0.057213935,-0.047619004,-0.012013678,0.014094104,0.016695905
1/15/2016,-0.002408533,0.042216382,-0.075000002,0.024898685,-0.02387011,-0.021599098
1/19/2016,-0.062288704,-0.039240499,-0.067567583,-0.078531143,0.001747518,0.000531822
1/20/2016,0.032440739,0.068511132,0.079710156,0.01532802,-0.015564373,-0.011693855
1/21/2016,0.012967593,0.027127038,0.020134209,0.007850306,0.007353419,0.005195438
1/22/2016,0.007385506,0.030012005,0.026315765,-0.000599175,0.013274213,0.020283701
1/25/2016,0.028592425,0.080419643,-0.012820501,0.059352503,-0.012942487,-0.015637982
1/26/2016,0.055832703,0.028047385,0.064935082,0.046972265,0.017753027,0.014144336
1/27/2016,0.027452774,0.032528901,0.018292666,0.05081084,-0.013779139,-0.010863484
1/28/2016,-0.020805974,-0.018292714,-0.047904147,0.004629637,0.007850983,0.005528577
1/29/2016,0.027957952,0.025879918,0.03144651,0.022017326,0.024683885,0.024760217
2/1/2016,0.030461304,0.016145293,0.05487807,0.029559127,-0.001039766,-0.000443237
2/2/2016,-0.023437513,-0.020854026,-0.046242799,-0.023357643,-0.017972911,-0.018743091
2/3/2016,0.081513523,0.088235286,0.103030351,0.11310416,0.011336222,0.004992039
2/4/2016,0.051979177,0.041938563,0.115384568,0.046553223,0.00489206,0.001526733
2/5/2016,0.050931212,0.041144904,0.133004919,0.044054779,-0.012890039,-0.018481246
2/8/2016,0.026763102,0.023195833,0.060869612,0.031954145,-0.010979343,-0.014153936
2/9/2016,-0.042972855,-0.057934474,-0.004098357,-0.035331531,-0.000790534,-0.00066362
2/10/2016,0.019506834,0.03208553,0.057613112,0.000411532,-0.006221886,-0.00018895
2/11/2016,0.06064976,0.033678786,0.128404736,0.030028855,-0.015995269,-0.012301162
2/12/2016,0.031994573,0.02339179,0.034482725,0.029552705,0.020029154,0.01951805
2/16/2016,-0.056068564,-0.053877539,-0.093333324,-0.047323553,0.013933426,0.016516654
2/17/2016,0.025681296,0.025884399,0.033088203,0.01140068,0.015893641,0.016480439
2/18/2016,0.048373364,0.062237153,0.074733111,0.009259241,-0.002455379,-0.004665714
2/19/2016,-0.0165719,-0.005542335,-0.016556276,-0.009174294,-0.001306214,-2.60E-05
2/22/2016,0.01552953,0.020700579,0.010101,0.011272169,0.013950101,0.014454197
2/23/2016,0.01496662,0.056162269,0.023333311,0.01074835,-0.011364221,-0.012454372
2/24/2016,0.008014105,-0.004431346,0.035830663,0.007483282,0.003238294,0.004439787
2/25/2016,0.010176489,0.007418426,-0.062893095,0.010555139,0.012878311,0.011348275
2/26/2016,-0.025657127,-0.003681899,-0.026845612,-0.019342359,-0.003432794,-0.001870114
2/29/2016,0.032633224,0.026607584,0.01379309,0.018934893,-0.007420127,-0.008120976
3/1/2016,-0.036138886,-0.04463642,-0.020408143,-0.017034477,0.02110496,0.023868792
3/2/2016,0.039116962,0.023360924,0.006944438,0.033477763,0.002030244,0.004094309
3/3/2016,0.044829786,0.024300436,0.058620632,0.022103656,0.002637981,0.003498741
3/4/2016,-0.002092979,-0.013659208,-0.026058608,-0.026472748,0.003710429,0.003305892
3/7/2016,0.032809025,0.010204037,0.010033435,0.016085793,0.003950173,0.000885014
3/8/2016,-0.044386497,-0.03823952,-0.052980161,-0.024123682,-0.006433755,-0.011240109
3/9/2016,0.010928981,0.027006726,0,0.009656238,0.002137441,0.005052393
3/10/2016,0.040240246,0.035062126,0.055944088,0.046289251,-0.000307553,0.000155805
3/11/2016,-0.01717671,-0.015525777,-0.023178786,-0.02449726,0.012837776,0.016395501
3/14/2016,-0.025260592,-0.020071666,-0.020338963,-0.020614735,0.000919074,-0.001260973
3/15/2016,0.005725437,0.038039466,0.020761225,0.00918491,0.001300033,-0.001836942
3/16/2016,0.069513099,0.069767495,0.067796625,0.044747757,0.004302834,0.005600352
3/17/2016,-0.006583572,-0.026350498,-0.009523876,-0.003266793,0.008988377,0.006595236
3/18/2016,0.003666133,-0.002706357,0.006410327,0.012017547,0.006910769,0.004405644
3/21/2016,0.003512223,-0.003392143,0.00636942,0,0.001225315,0.000985577
3/22/2016,-0.001539978,-0.01293394,0.003164554,-0.014393721,-0.002343346,-0.000877388
3/23/2016,-0.073191268,-0.084827555,-0.072555209,-0.087988313,-0.00454885,-0.006386032
3/24/2016,0.020877533,0.021853802,0.027210858,0.016813454,0.000750782,-0.00037807
3/28/2016,-0.003853025,0.003687259,0,0.011811069,0.001122429,0.000545255
3/29/2016,0.052514114,0.03232921,0.112582754,0.048638131,0.005572659,0.008816652
3/30/2016,-0.006077743,-0.022064087,0.023809573,-0.007421178,0.00473829,0.004350315
3/31/2016,-0.011518737,-0.011644822,-0.011627896,-0.006355143,-0.001781956,-0.002039759
4/1/2016,0.003021135,0.005154617,0.023529389,0.001504925,0.006087623,0.006330915
4/4/2016,-0.029977107,-0.010988983,-0.020114923,-0.012021097,-0.003133299,-0.003208322
4/5/2016,0.029276999,0.037777795,0.035190581,0.038022815,-0.00753677,-0.010144492
4/6/2016,0.003878705,-0.002855101,0.014164293,0.016117236,0.006403932,0.010507619
4/7/2016,0.017315385,0.039370092,0.05865923,0.007930761,-0.009826673,-0.011975787
4/8/2016,0.041215367,0.045454534,0.031662302,0.04077258,0.001995216,0.002786578
4/11/2016,0.062280476,0.074439996,0.07928381,0.069072172,-0.001169189,-0.002739786
4/12/2016,0.016278856,0.002452539,0.056872099,-0.015429169,0.009389154,0.009662134
4/13/2016,-0.018520877,-0.018348693,-0.029148007,-0.037544879,0.010553956,0.010040137
4/14/2016,-0.031365537,-0.039252286,-0.046189333,-0.027137017,0.00101352,0.000172927
4/15/2016,0.025667986,0.014267203,0.029055662,0.024058596,-0.00161598,-0.000984285
4/18/2016,0.006545202,0.01150891,0.016470629,0.003064292,0.005961696,0.006541025
4/19/2016,0.058140986,0.031605563,0.060185125,0.049219308,0.002746002,0.003084485
4/20/2016,-0.017712993,-0.026348,-0.015283776,-0.014881886,0.002363513,0.000761545
4/21/2016,0.01312561,0.028319685,0.039911268,0.057142786,-0.006285826,-0.005194027
4/22/2016,-0.020946795,-0.01346385,-0.010661021,-0.029822899,0.001180617,4.79E-05
4/25/2016,-0.0086569,-0.000620362,-0.002155119,-0.003842425,-0.001472458,-0.001812046
4/26/2016,0.023827295,0.022967034,0.010799074,0.027643802,0.000727591,0.001872752
4/27/2016,0.016571227,0.007888415,0.0042735,0.004066286,0.002847669,0.001649353
4/28/2016,0.041591768,0.056592329,0.100000061,0.027725958,-0.011683642,-0.009230769
4/29/2016,0.068469469,0.1037038,0.102514454,0.06001817,-0.003203405,-0.005063088
5/2/2016,-0.022832473,-0.01342283,-0.010526306,-0.018015472,0.006612012,0.007809946
5/3/2016,-0.038575993,-0.03819997,-0.040780146,-0.014851436,-0.007839067,-0.008676638
5/4/2016,-0.045397301,-0.050054413,-0.062846522,-0.043748249,-0.005613819,-0.005936889
5/5/2016,0.022577218,0.023482347,0.043392462,0.015765136,0.000535439,-0.000239008
5/6/2016,0.039694624,0.033575738,0.056710812,0.038648826,0.004525295,0.003174639
5/9/2016,-0.068338366,-0.058473198,-0.069767501,-0.067389425,-0.001957129,0.000753497
5/10/2016,0.037706024,0.031052383,0.061538497,0.037700247,0.012563006,0.012483643
5/11/2016,0.031078441,0.028443961,-0.04891304,0.025734251,-0.01211659,-0.009561518
5/12/2016,-0.019943367,-0.017353562,-0.030476161,-0.019775737,0.000529659,-0.000169465
5/13/2016,0.005665458,0.01600436,0.017681665,0.025895834,-0.010450026,-0.008478289
5/16/2016,0.025638028,0.027159153,0.017374547,0.039624258,0.010002134,0.009796652
5/17/2016,0.019280364,0.024325806,0.009487702,0.003670273,-0.010204586,-0.009411297
5/18/2016,-0.079731661,-0.090345892,-0.077067728,-0.057102639,-0.000191747,0.000205179
5/19/2016,0.019837429,0.030079384,0.004073316,0.018496388,-0.005204583,-0.003706708
5/20/2016,0.001171855,0.002754884,0.008113583,-0.012009369,0.003758965,0.006019504
5/23/2016,-0.003979447,-0.015934116,-0.016096565,0.002964788,-0.000457676,-0.002085459
5/24/2016,-0.058166828,-0.05583473,-0.110429443,-0.061779543,0.01218327,0.013681383
5/25/2016,0.025951364,0.021880594,0.013793091,0.020163872,0.008215213,0.006974741
5/26/2016,-0.001337719,-0.008680644,0.022675824,0.002161819,-0.00130077,-0.000210444
5/27/2016,-0.033000475,-0.029772233,-0.062084301,-0.015100205,0.002520244,0.004286857
5/31/2016,0.014733637,0.009025247,0.007092248,0.014080124,-0.00481287,-0.001005263
6/1/2016,-0.001737396,0.007751888,0.00704219,0.007713669,0.000138903,0.001135042
6/2/2016,0.00261063,0.003550264,0.009324001,-0.009491775,0.002748259,0.002824678
6/3/2016,0.104277692,0.130896305,0.147805976,0.094281397,-0.001765838,-0.002911815
6/6/2016,0.009544196,-0.013555799,0.01207252,0.000847423,0.006360934,0.004897281
6/7/2016,-0.014236529,-0.005285432,-0.019880791,-0.013547828,0.001001612,0.001289446
6/8/2016,0.033622966,0.021253965,0.052738385,0.012303299,0.00372229,0.003309567
6/9/2016,0.007968516,0.018730521,0.023121365,0.014697582,-0.001103098,-0.001717759
6/10/2016,-0.021117577,0.001532211,-0.024482131,-0.003064084,-0.006663795,-0.009175181
6/13/2016,0.002102029,0.031106511,-0.003861,0.002794034,-0.007436711,-0.008115191
6/14/2016,-0.022742384,-0.021265995,-0.011627896,-0.020618498,-0.003251669,-0.001798885
6/15/2016,0.044057859,0.035876657,0.02352939,0.03100996,-0.001960438,-0.001840713
6/16/2016,-0.027699606,-0.021463441,-0.040229803,-0.017384135,0.005268072,0.003132991
6/17/2016,0.005341595,0.00249258,-0.005988066,0.001123306,-0.003267305,-0.003257965
6/20/2016,0.007527123,-0.017404295,-0.020080302,-0.008976148,0.00733849,0.005808185
6/21/2016,-0.019446239,-0.030364391,-0.02254101,-0.014152278,0.001396322,0.002712062
6/22/2016,0.018375343,0.025574101,0.033542945,0.025552666,-0.002742632,-0.001651564
6/23/2016,-0.005061053,-0.015267137,-0.006085139,-0.009238573,0.01294879,0.013364079
6/24/2016,0.036160529,0.057881081,0.04285715,0.050861805,-0.033885844,-0.0359198
6/27/2016,0.003842056,0.031265331,0.007827781,0.013444475,-0.01497118,-0.018096502
6/28/2016,-0.008398904,-0.022738107,-0.036893214,-0.013796776,0.015722094,0.017770165
6/29/2016,0.027125619,0.006786297,0.014112938,0.01398979,0.016367809,0.017032673
6/30/2016,0.019206642,0.027924887,-0.027833069,0.037941108,0.013298378,0.013565045
7/1/2016,0.049774689,0.040280969,0.096114577,0.031186126,0.00108081,0.001948602
7/5/2016,0.009463427,0.008554729,0.052238755,0.000991594,-0.006058709,-0.006847477
7/6/2016,0.032763113,0.033928582,0.01773048,0.025755252,0.004372046,0.005352963
7/7/2016,-0.028261316,-0.03497407,-0.060975596,-0.011105724,-0.001268975,-0.000871578
7/8/2016,0.032261231,-0.001342313,0.02597409,0.004394539,0.014017716,0.015253349
7/11/2016,0.009422469,-0.012544748,0.005424906,-0.001944531,0.004418945,0.003408615
7/12/2016,-0.027633992,-0.064428313,-0.044964029,-0.026790118,0.006624277,0.007009293
7/13/2016,0.0308906,0.022308393,0.016949181,0.023023073,0.001332552,0.000134768
7/14/2016,-0.000460957,0.01850092,0,0.018101709,0.007309501,0.005259204
7/15/2016,-0.006272487,-0.003260349,-0.016666695,-0.006967734,0.000547952,-0.000928947
7/18/2016,0.006404853,0.009813131,0.026365324,0.007258631,0.000891095,0.002382295
7/19/2016,-0.014941848,-0.001851037,-0.016513703,-0.005765113,0.001400686,-0.001435174
7/20/2016,-0.059269678,-0.076958733,-0.074626882,-0.050736857,0.001940811,0.0042703
7/21/2016,0.035532991,0.025113009,0.028225779,0.031305663,-0.004183851,-0.003612529
7/22/2016,-0.002883536,0.006859353,-0.019607825,0.018509378,0.002895635,0.004553965
7/25/2016,-0.037111997,-0.035036464,-0.056000042,-0.027622956,-0.004188772,-0.003011475
7/26/2016,0.031134254,0.031265801,0.025423807,0.024919013,-0.001044205,0.000322784
7/27/2016,0.044563071,0.04400976,0.035123982,0.028932618,-8.55E-05,-0.001198542
7/28/2016,0.001394196,-0.003747069,0.003992012,0.008270285,-0.00085644,0.001606209
7/29/2016,0.023575283,0.027738606,0.027832974,0.031169484,-0.001306292,0.001631309
8/1/2016,0.012060227,0.016925843,0.001934188,0.00363636,-0.001504455,-0.001269787
8/2/2016,0.011199713,0.020692803,0.065637097,0.038496394,-0.004930326,-0.006361619
8/3/2016,-0.0082403,-0.011899535,-0.016304376,-0.018316619,0.002251337,0.003133943
8/4/2016,0.008040753,-0.002230118,0.014733039,-0.002443372,-0.000160677,0.000212572
8/5/2016,-0.02853852,-0.050514127,-0.041742288,-0.010688033,0.01043363,0.008603496
8/8/2016,0.007116128,0.008474591,0.02272725,0.004951637,-0.000767935,-0.000907166
8/9/2016,0.006431734,0.00326796,-0.001851894,0.007838711,0.000203015,0.000389794
8/10/2016,0.014671511,0.013029348,0.003710572,0.01266666,-0.002017511,-0.002864686
8/11/2016,-0.003903153,-0.001378075,-0.024029509,-0.003072183,0.006372272,0.004734588
8/12/2016,-0.004987065,0.000459992,-0.013257608,-0.005723137,-0.001990426,-0.000796046
8/15/2016,-0.002327057,-0.011034472,-0.009596966,-0.005534647,0.003207287,0.002792909
8/16/2016,-0.00574145,-0.008833126,-0.005813902,-0.014024873,-0.00450907,-0.005479077
8/17/2016,-0.014346332,-0.021106888,-0.017543889,-0.006547774,0.001181538,0.00186859
8/18/2016,0.013548182,0.008145667,0.001984172,0.009772734,0.001279199,0.002199617
8/19/2016,-0.027366318,-0.020437276,-0.023762447,-0.00585195,-0.002426585,-0.001440271
8/22/2016,-0.018386139,-0.010674489,-0.02839754,-0.019243797,-0.001247827,-0.000563323
8/23/2016,-0.017216911,-0.014713058,-0.014613815,-0.003924242,0.000964998,0.001951769
8/24/2016,-0.082298615,-0.095569938,-0.103813515,-0.076477472,-0.003548781,-0.005240277
8/25/2016,0.01227193,0.006053969,0.02600476,0.007779207,-0.001789376,-0.001365228
8/26/2016,-0.007356741,-0.003282351,-0.009216581,-0.00572708,-0.002873406,-0.001578817
8/29/2016,0.011795378,0.009330411,0.016278998,0.024542939,0.005848736,0.005228047
8/30/2016,-0.052512163,-0.052746022,-0.066361549,-0.056465446,-0.002631437,-0.00195368
8/31/2016,-0.018183779,-0.023536156,-0.022058803,-0.009326342,-0.002894714,-0.002375864
9/1/2016,0.034934031,0.04644321,0.047619002,0.03111921,0.001001035,-4.14E-05
9/2/2016,0.035469327,0.020224754,0.05502393,0.02764393,0.003944784,0.004201041
9/6/2016,0.050915926,0.048458209,0.038548771,0.036525161,0.002496123,0.002981679
9/7/2016,-0.004628274,-0.006827787,-0.010916968,0.002142861,-0.000646156,-0.000146385
9/8/2016,-0.017807707,-0.025383371,-0.024282589,-0.011879306,-0.002495418,-0.002223014
9/9/2016,-0.058622077,-0.048833402,-0.061085967,-0.055061335,-0.021345393,-0.024522069
9/12/2016,0.035202236,0.013690802,0.026506056,0.026972046,0.013249386,0.014677053
9/13/2016,-0.046615009,-0.027011791,-0.056338083,-0.033201193,-0.014096552,-0.014830674
9/14/2016,0.000433661,-0.005783712,0.007462739,-0.010763762,-0.001770128,-0.000587677
9/15/2016,0.004659735,0.02675969,0.019753067,0.015544101,0.009853796,0.010109273
9/16/2016,-0.013051441,-0.017563709,-0.009685221,-0.023979654,-0.004869171,-0.003772295
9/19/2016,0.008524577,-0.008650497,0.004889971,0.004443335,-0.000200337,-1.86E-05
9/20/2016,0.001625504,0.000581747,0.014598526,-0.007285943,0.000540338,0.000299138
9/21/2016,0.073244581,0.08662789,0.076738535,0.075491406,0.009031364,0.010917162
9/22/2016,-0.004233853,-0.008560719,-0.013363017,-0.006336786,0.005398674,0.006499784
9/23/2016,-0.030572957,-0.02266595,-0.029345292,-0.029678663,-0.007123121,-0.005736774
9/26/2016,-0.013680087,-0.01049147,-0.009302316,-0.007583494,-0.009124092,-0.008587763
9/27/2016,-0.015563723,-0.017857126,-0.009389774,-0.019867519,0.007376179,0.00644417
9/28/2016,0.028930896,0.02386364,0.021327051,0.018970882,0.006086111,0.005296554
9/29/2016,-0.006898673,-0.004439507,-0.009280734,-0.004080588,-0.01067607,-0.009321411
9/30/2016,-0.010630482,-0.012263167,-0.014051509,0.00614601,0.009077721,0.007967969
10/3/2016,-0.020531918,-0.018623021,-0.021377708,-0.030287666,-0.002965935,-0.003260696
10/4/2016,-0.093950272,-0.111558347,-0.131067956,-0.101049833,-0.004678487,-0.004955562
10/5/2016,0.005514254,0.03430419,0.013966534,0.009927012,0.006196461,0.004296691
10/6/2016,-0.029089114,-0.021276546,-0.035812703,-0.015611475,-0.000685372,0.00048156
10/7/2016,-0.001473511,0.005754424,0.00571428,-0.002349428,-0.001533227,-0.003253483
10/10/2016,0.007501237,-0.009535895,0.034090944,0.002649401,0.00485452,0.004605905
10/11/2016,-0.021481779,-0.003851057,-0.013736316,-0.006165675,-0.010932319,-0.012446472
10/12/2016,0.021953376,0.019974192,0.030640706,0.019793265,0.000857154,0.001146589
10/13/2016,0.008055609,0.010739108,0.0135135,0.008400953,-0.002494448,-0.003099264
10/14/2016,-0.018888457,-0.019375026,-0.034666697,-0.016661931,0.002179211,0.000201604
10/17/2016,0.014809387,0.013384324,0.011049779,0.02337129,-0.002865772,-0.003037994
10/18/2016,0.03782066,0.029559826,0.02459014,0.032543518,0.004176567,0.006160403
10/19/2016,0.026365129,0.056200368,0.023999977,0.022394288,0.002239832,0.002191971
10/20/2016,-0.001369964,-0.014459224,0.020833376,0.000811216,-0.002212293,-0.001375724
10/21/2016,-0.006859477,-0.007042302,0,-0.017833015,-0.000916108,-8.41E-05
10/24/2016,-0.019569524,-0.023049609,-0.043367366,-0.014030216,0.004260972,0.00474984
10/25/2016,0.025126212,0.021778505,0.040000025,0.020926339,-0.0029501,-0.003797728
10/26/2016,-0.02153244,-0.014209578,-0.028205162,-0.011205243,0.001654472,-0.001740412
10/27/2016,-0.013695402,0.012012058,-0.0131926,-0.038418999,-0.001629202,-0.002986727
10/28/2016,0.006052629,0.013649824,0,0.0169589,-0.000467275,-0.003108299
10/31/2016,0.02571665,0.029859498,0.032085531,0.046919158,-0.001033497,-0.000122276
11/1/2016,0.027142044,0.046617378,0.025906774,0.02456803,-0.005805196,-0.006786883
11/2/2016,-0.017803117,-0.014665967,-0.015151501,-0.020289867,-0.004294426,-0.0065255
11/3/2016,0.01835386,0.01047412,0.079487163,0.015330815,-0.0016131,-0.004423401
11/4/2016,-0.002350824,-0.003273293,-0.023752946,0.001324483,-0.002364141,-0.001666131
11/7/2016,-0.026929998,-0.050355777,-0.041362548,-0.034656021,0.020757743,0.022223544
11/8/2016,0.005419756,-0.011527421,-0.007614206,-0.011784058,0.004005599,0.003771974
11/9/2016,0.030278694,0.005830926,0.017902796,0.027176914,0.014015865,0.011077021
11/10/2016,-0.066904175,-0.085797075,-0.100502536,-0.063714918,0.011737227,0.001950746
11/11/2016,-0.068837946,-0.058972751,-0.092178752,-0.08910035,0.002115033,-0.00139795
11/14/2016,0.009993578,-0.013477076,0.033846122,0.03197209,0.001115751,-0.000115503
11/15/2016,0.045287322,0.06420762,0.068452389,0.040184093,0.002881551,0.007480797
11/16/2016,-0.010922348,0.001283726,0.005571025,-0.004423519,-0.002902275,-0.001582263
11/17/2016,-0.020245417,-0.015384661,-0.013850403,-0.031398034,0.001891002,0.00467637
11/18/2016,-0.006762692,-0.004557272,-0.047752764,-0.000305876,-0.001898591,-0.002386798
11/21/2016,0.022317543,0.006540247,0.011799398,0.011624383,0.004704266,0.007461401
11/22/2016,0.011100167,-0.002599088,0.002915449,0.003931088,0.003543851,0.002165432
11/23/2016,-0.037326239,-0.046905554,-0.078488365,-0.051204841,0.003117691,0.000808024
11/25/2016,0.002660911,0.008885859,0,0.013333336,0.003613703,0.003914387
11/28/2016,0.032351893,0.043360392,0.063091421,0.047932352,-0.002832072,-0.005254536
11/29/2016,-0.009915598,0.0025974,0,0.002989491,0.001240933,0.001335293
11/30/2016,-0.012363996,-0.027202016,-0.023738851,-0.033084967,0.000103572,-0.002653404
12/1/2016,-0.0071357,0,0.006079022,-0.005240388,0.003574101,-0.003515529
12/2/2016,0.037700234,0.042609812,0.048338395,0.040595022,-0.001120771,0.000397007
